Costimonly_CD8_V7_1	Costimonly_CD8_V7_2	Costimonly_CD8_V7_3	Costimonly_CD8_V7_4	fulldel_CD8_V7_1	fulldel_CD8_V7_2	fulldel_CD8_V7_3	fulldel_CD8_V7_4
CEL	0	1.21524468937858	0	0	0	0	0.808204852867788	0
RALGDS	997.953763442374	1231.0428703405	973.674119056673	1018.99924874596	674.280564625891	861.933781269749	632.824399795478	753.127815173245
GBGT1	43.7516263722127	0	5.4823993190128	62.6099271268668	7.11641756861099	6.80218316672857	3.23281941147115	5.47066209568943
OBP2B	0	0	0	0	0	0	0	0
ABO	0	0	0	0	0	0	0	10.9413241913789
SURF6	203.132551013844	60.7622344689289	93.2007884232176	224.125391309219	48.9253707842005	13.6043663334571	71.9302319052332	131.295890296546
MED22	85.4198419647961	74.1299260520933	16.4471979570384	29.9438781911102	85.3970108233318	139.930625144131	46.0676766134639	8.20599314353414
RPL7A	2870.940054329	1999.07751402776	2806.98845133455	2624.17259783911	2042.41184219135	2330.23360483073	2222.56334538642	3093.65941511237
SURF1	151.047281523115	211.452575951873	182.015657391225	93.4611955661925	126.316411842845	142.8458465013	174.572248219442	62.9126141004284
SURF2	342.721073248999	376.725853707359	86.6219092404022	65.3320978715132	418.089532155895	294.437357074108	507.552647600971	58.3537290206872
SURF4	2943.85943161602	2407.39972965896	2037.25958694516	1949.98164341503	4410.39978814666	3488.54822407937	5134.52543026906	1560.96225130338
STKLD1	8.3336431185167	0	4.38591945521024	3.62956099286184	0	0	6.46563882294231	0.911777015948238
REXO4	329.17890318141	132.461671142265	311.400281319927	400.159099463018	78.2805932547208	325.533051550582	299.844000413949	122.178120137064
ADAMTS13	1.04170538981459	1.21524468937858	4.38591945521024	16.3330244678783	3.55820878430549	0	7.27384367581009	0
CACFD1	11.4587592879605	14.5829362725429	0	8.16651223393915	0.889552196076373	0	0	0
SLC2A6	102.08712820183	87.4976176352576	39.4732750968922	21.7773659571711	3.55820878430549	30.1239540240837	1.61640970573558	9.11777015948238
MYMK	0	0	0	0	0	0	0	0
ADAMTSL2	0	25.5201384769501	0	1.81478049643092	0	0	8.89025338154567	0
FAM163B	0	0	0	0	0	0	0	0
DBH	13.5421700675896	0	3.28943959140768	11.796073226801	0	0	0	0
SARDH	44.7933317620272	27.9506278557073	12.0612785018282	15.4256342196628	45.367161999895	0.971740452389796	0	0
VAV2	23.9592239657355	9.72195751502863	0	19.9625854607401	1.77910439215275	0.971740452389796	0	0
BRD3OS	118.754414438863	82.6366388777433	57.0169529177331	69.8690491125905	97.850741568401	79.6827170959632	213.366081157096	31.9121955581883
BRD3	406.265102027689	515.263748296517	127.191664201097	167.86719591986	249.074614901384	208.924197263806	295.802976149611	106.677910865944
WDR5	150.005576133301	133.676915831644	62.4993522367459	72.5912198572369	70.2746234900335	153.534991477588	181.846091895252	83.8834854672379
RXRA	102.08712820183	76.5604154308504	83.3324696489945	48.0916831554194	36.4716400391313	13.6043663334571	67.8892076408942	69.2950532120661
COL5A1	1.04170538981459	2.43048937875716	0	0	0	0	0	0
FCN2	0	0	0	0	0	0	0	0
FCN1	0	0	0	0	0	0	0	0
OLFM1	80.2113150157232	0	0	16.3330244678783	0	0	0	0
PPP1R26	0	0	0	0	0	0	0	0
PIERCE1	0	23.089649098193	0	0.907390248215461	47.1462663920478	0	33.9446038204471	9.11777015948238
MRPS2	128.129762947194	106.941532665315	84.4289495127971	107.97943953764	195.701483136802	201.150273644688	284.488108209461	78.4128233715485
LCN1	0	0	0	0	0	0	0	0
OBP2A	0	0	0	0	0	0	0	1.82355403189648
PAEP	0	0	0	0	0	0	0	0
GLT6D1	0	0	0	0	0	0	0	0
LCN9	0	0	0	0	0	0	0	0
SOHLH1	0	0	0	0	0	0	0	0
KCNT1	0	2.43048937875716	0	0	0	0	1.61640970573558	0.911777015948238
CAMSAP1	164.589451590705	274.645299799559	330.04043900457	263.143171982484	92.5134283919428	269.172105311973	145.476873516202	200.590943508612
UBAC1	339.595957079555	274.645299799559	153.507180932358	140.645488473396	207.265661685795	35.9543967384224	234.379407331659	133.119444328443
NACC2	5.20852694907293	89.9281070140148	65.7887918281536	54.4434148929276	82.7283542351027	63.1631294053367	43.6430620548606	39.2064116857742
TMEM250	120.837825218492	59.5469897795503	165.568459434187	65.3320978715132	64.0477581174989	68.0218316672857	119.614318224433	51.9712899090496
LHX3	0	0	0	0	0	0	0	0
QSOX2	97.9203066425712	24.3048937875716	131.577583656307	131.571585991242	51.5940273724296	95.2305643342	122.038932783036	70.2068302280143
CCDC187	0	0	0	0	0	0	0	0
GPSM1	0	0	0	0	0	0	0	0
DNLZ	0	0	0	0	0	0	0	0
CARD9	0	0	1.09647986380256	1.81478049643092	0	0	8.08204852867788	0
SNAPC4	47.918447931471	51.0402769539003	72.3676710109689	31.7586586875411	57.8208927449643	48.5870226194898	57.382544553613	22.794425398706
ENTR1	137.505111455525	215.098310020008	203.945254667276	223.218001061003	253.522375881766	194.348090477959	307.11784408976	250.738679385765
PMPCA	1584.43389790799	1677.03767134244	1683.09659093693	1665.96849572359	1739.07454332931	2184.47253697226	1866.14500527172	1396.8423884327
INPP5E	342.721073248999	283.152012625209	196.269895620658	374.752172512985	71.1641756861099	114.665373381996	130.120981311714	103.030802802151
SEC16A	1454.22072418116	1870.26157695363	1867.30520805576	1761.24447178621	2403.57003379836	2200.99212466289	2289.64434817444	2494.62191563438
NOTCH1	386.472699621212	578.456472144203	158.989580251371	85.2946833322533	570.202957684955	638.433477220096	804.972033456317	51.9712899090496
EGFL7	0	0	0	0	0	0	0	0
AGPAT2	57.2937964398023	69.268947294579	7.67535904661792	1.81478049643092	37.3611922352077	33.0391753812531	18.5887116159591	5.47066209568943
DIPK1B	0	0	0	0	0	0	0.808204852867788	0
LCN10	0	0	0	0	0	0	0	0
LCN6	0	0	0	0	0	0	0	0
LCN8	0	0	0	0	0	0	0	0
LCN15	0	0	0	0	0	0	0	0
TMEM141	110.420771320346	192.008660921815	214.910053305302	221.403220564572	144.997007960449	128.269739715453	167.298404543632	129.47233626465
CCDC183	1.04170538981459	1.21524468937858	0	0	0	0	0	0.911777015948238
RABL6	104.170538981459	86.2823729458791	24.1225570036563	23.592146453602	26.6865658822912	35.9543967384224	49.3004960249351	6.38243911163767
AJM1	5.20852694907293	12.1524468937858	0	0.907390248215461	1.77910439215275	2.91522135716939	2.42461455860336	0
PHPT1	1444.84537567283	1455.86313787554	1357.44207138757	1741.28188632547	999.856668389843	1094.17974939091	920.545327416411	1113.2797364728
MAMDC4	2.08341077962917	0	1.09647986380256	9.07390248215461	2.66865658822912	0	0	0
EDF1	4747.05146138507	4421.06017995927	3431.98197370201	3478.93421165808	2648.19688771936	2924.93876169328	2882.05850532653	1853.64267342277
TRAF2	622.939823109123	726.71632424839	707.229512152651	437.362099639852	411.862666783361	335.25045607448	358.03474982043	127.648782232753
FBXW5	377.097351112881	409.537460320581	10.9647986380256	7.25912198572369	668.053699253356	690.907461649145	931.86019535656	2.73533104784471
C8G	2.08341077962917	9.72195751502863	4.38591945521024	4.5369512410773	5.33731317645824	0	10.5066630872812	0
LCN12	8.3336431185167	0	0	0	0	0	0	0
PTGDS	10.4170538981459	13.3676915831644	0	2.72217074464638	60.4895493331934	29.1522135716939	16.1640970573558	0
LCNL1	0	0	0	0.907390248215461	0	0	0	0
PAXX	1779.23280580331	1760.88955490956	1233.53984677788	1111.55305406394	1553.15813434935	1400.2779918937	1987.37573320189	418.505650320241
CLIC3	3.12511616944376	10.9372022044072	5.4823993190128	0.907390248215461	51.5940273724296	17.4913281430163	93.7517629326634	3.64710806379295
ABCA2	23.9592239657355	64.4079685370646	9.86831877422304	1.81478049643092	71.1641756861099	50.5305035242694	109.107655137151	7.29421612758591
FUT7	0	2.43048937875716	0	6.35173173750823	20.4597005097566	0	0	3.64710806379295
NPDC1	44.7933317620272	24.3048937875716	16.4471979570384	9.07390248215461	23.1283570979857	18.4630685954061	52.5333154364062	8.20599314353414
ENTPD2	0	0	0	0	0	0	0.808204852867788	0
SAPCD2	36.4596886435105	52.2555216432789	38.3767952330896	44.4621221625576	86.2865630194082	92.3153429770306	75.9712561695721	139.50188344008
UAP1L1	182.298443217553	217.528799398765	112.937425971664	112.516390778717	193.922378744649	275.002548026312	290.145542179536	148.619653599563
MAN1B1	314.595027724005	438.703332865667	484.644099800731	269.494903719992	438.549232665652	368.289631455733	281.25528879799	369.269691459036
DPP7	241.675650436984	155.551320240458	212.717093577697	147.90461045912	275.761180783676	212.811159073365	462.293175840375	41.0299657176707
GRIN1	0	0	0	0	0	0	0	0
LRRC26	0	0	0	0	0	0	0	0
TMEM210	12.500464677775	0	0	0	0	0	0	0
ANAPC2	180.215032437924	92.3585963927719	31.7979160502742	29.0364879428947	142.32835137222	71.9087934768449	163.257380279293	2.73533104784471
SSNA1	862.532062766478	921.155474548962	376.092593284278	368.400440775477	950.041745409567	1117.50152024827	1112.89808239894	262.591780593093
TPRN	18.7506970166626	9.72195751502863	14.2542382294333	48.9990734036349	0.889552196076373	0.971740452389796	36.3692183790505	12.7648782232753
TMEM203	94.7951904731274	150.690341482944	210.524133850091	104.349878544778	80.94924984295	94.2588238818102	141.435849251863	130.384113280598
NDOR1	10.4170538981459	6.07622344689289	6.57887918281536	2.72217074464638	44.4776098038187	8.74566407150816	67.8892076408942	0
RNF208	0	12.1524468937858	0	0	0	0.971740452389796	0.808204852867788	0
CYSRT1	0	0	0	6.35173173750823	0	0	2.42461455860336	1.82355403189648
RNF224	0	0	0	0	0	0	0	0
SLC34A3	0	0	0	0	0	0	0	0
TUBB4B	2386.54704806522	2233.61973907783	1951.73415756856	1882.83476504708	2775.40285175828	2487.65555811788	2861.85338400484	1445.16657027796
CIMIP2A	0	0	0	0	0	0	0	0
STPG3	0	0	0	0	0	0	0	0
NELFB	45.8350371518418	85.0671282565005	51.5345535987203	36.2956099286184	41.8089532155895	38.8696180955918	59.8071591122163	10.9413241913789
TOR4A	5.20852694907293	57.1165004007932	31.7979160502742	35.388219680403	20.4597005097566	22.3500304049653	58.9989542593485	47.4124048293084
NRARP	0	0	0	0	0	0	0	0
EXD3	56.2520910499877	26.7353831663287	13.1577583656307	11.796073226801	55.1522361567351	16.5195876906265	109.107655137151	10.0295471754306
NOXA1	0	0	0	0	0	0	0	0
ENTPD8	0	0	0	0	0	0	0	0
NSMF	25.0009293555501	9.72195751502863	8.77183891042048	3.62956099286184	9.78507415684011	93.2870834294204	25.8625552917692	8.20599314353414
PNPLA7	4.16682155925835	78.9909048096076	25.2190368674589	4.5369512410773	11.5641785489929	24.2935113097449	42.8348572019928	0
MRPL41	69.7942611175773	54.686011022036	69.0782314195613	61.7025368786513	47.1462663920478	35.9543967384224	219.023515127171	68.3832761961179
DPH7	237.508828877726	137.322649899779	116.226865563071	288.550098932517	52.483579568506	132.156701525012	113.14867940149	115.795681025426
ZMYND19	22.9175185759209	88.7128623246362	50.4380737349178	76.2207808500987	52.483579568506	35.9543967384224	28.2871698503726	43.7652967655154
ARRDC1	148.963870743486	88.7128623246362	17.543677820841	4.5369512410773	302.447746665967	171.998060072994	444.512669077284	13.6766552392236
EHMT1	241.675650436984	313.533129859673	153.507180932358	137.015927480535	175.241782627046	164.224136453875	88.0943289625889	174.149410046114
CACNA1B	0	0	0	0	0	0	0	0
BET1L	328.137197791595	222.38977815628	174.340298344607	295.80922091824	594.220866979017	502.389813885524	421.074728344118	258.9446725293
SCGB1C1	0	0	0	0	0	0	0	0
CIMAP1A	0	2.43048937875716	0	0	0	0	0	0
RIC8A	964.619190968308	699.980941082061	691.878794059415	627.006661516883	725.874591998321	550.005096052624	762.945381107192	777.745794603847
SIRT3	111.462476710161	307.45690641278	184.20861711883	199.625854607401	96.0716371762483	315.815647026684	80.012280433911	126.737005216805
PSMD13	4667.88185175916	4739.45428857645	6332.17121345978	5837.24146677006	5090.01766594901	5325.13767909608	4744.16248633392	6209.2014786075
NLRP6	2.08341077962917	14.5829362725429	0	8.16651223393915	8.89552196076373	17.4913281430163	0	0
PGGHG	248.967588165686	285.582502003966	186.401576846435	337.549172336151	192.143274352497	148.676289215639	210.133261745625	101.207248770254
IFITM5	0	0	0	0	0	0	0	0
IFITM2	4300.15984915462	4732.16282044018	4949.51010520475	5943.40612581127	3863.32518755969	4162.93609803789	3841.3976656806	4686.53386197394
IFITM1	2185.497907831	2419.55217655275	2426.50993859506	2608.74696361945	1863.61185078	1939.59394297003	1625.29995911712	2471.82749023567
IFITM3	1571.93343323021	1103.44217795575	1274.10960173857	1813.87310618271	709.862652468946	796.827170959632	539.072636862815	739.451159934021
B4GALNT4	0	6.07622344689289	0	0	0	0	0	0
PKP3	0	0	0	0	0	0	0	0
SIGIRR	323.970376232337	190.793416232437	92.104308559415	59.8877563822204	494.591021018463	503.361554337914	540.68904656855	25.5297564465507
ANO9	96.8786012527566	241.833693186337	65.7887918281536	120.682903012656	161.8984996859	183.658945501671	58.9989542593485	38.294634669826
PTDSS2	53.1269748805439	68.0537026052004	14.2542382294333	26.3143171982484	42.6985054116659	40.8130990003714	34.7528086733149	0
RNH1	1044.83050598403	1506.90341482944	173.243818480804	75.3133906018832	1511.34918113376	1457.61067858469	1483.05590501239	93.9130326426685
HRAS	94.7951904731274	99.6500645290434	103.069107197441	81.6651223393915	78.2805932547208	63.1631294053367	42.026652349125	32.8239725741366
LRRC56	0	0	0	0	0	0	6.46563882294231	0
LMNTD2	0	0	0	0	0	0	0	0
RASSF7	97.9203066425712	179.85621402803	23.0260771398538	35.388219680403	391.402966273604	305.126502050396	499.470599072293	23.7062024146542
PHRF1	285.427276809197	150.690341482944	42.7627146882998	47.184292907204	187.695513372115	129.241480167843	155.175331750615	31.0004185422401
IRF7	263.551463623091	238.187959118201	138.156462839123	97.9981468072698	309.564164234578	205.037235454247	753.246922872779	37.3828576538778
CDHR5	0	10.9372022044072	0	0	0	0	0	0
SCT	0	0	0	0	0	0	0	0
DRD4	0	0	0	0	1.77910439215275	0	0	0
DEAF1	73.9610826768357	53.4707663326574	28.5084764588666	38.1103904250494	38.250744431284	69.9653125720653	51.7251105835384	51.0595128931013
EPS8L2	59.3772072194315	77.775660120229	44.955674415905	28.1290976946793	199.259691921108	173.941540977773	182.65429674812	24.6179794306024
TMEM80	329.17890318141	415.613683767474	121.709264882084	118.868122516225	422.537293136277	584.987752338657	553.620324214435	90.2659245788756
TALDO1	3175.11802815486	3066.06235130215	2696.24398509049	2461.74974340854	3605.35505069754	3096.93682176628	3080.06869427914	2226.5594729456
GATD1	161.464335421261	213.88306533063	117.323345426874	86.2020735804688	148.555216744754	137.987144239351	83.2450998453822	83.8834854672379
CEND1	22.9175185759209	41.3183194388717	0	0	0	21.3782899525755	21.8215310274303	0
SLC25A22	155.214103082373	53.4707663326574	65.7887918281536	73.4986101054523	150.334321136907	167.139357811045	151.942512339144	101.207248770254
PIDD1	68.7525557277627	150.690341482944	1.09647986380256	5.44434148929276	124.537307450692	123.411037453504	106.683040578548	2.73533104784471
RPLP2	4067.85954722596	3682.19140881709	2821.24268956399	2711.2820616678	3555.54012771726	3494.37866679371	3656.31875437387	1880.08420688527
PNPLA2	44.7933317620272	24.3048937875716	19.7366375484461	12.7034634750165	4.44776098038187	13.6043663334571	25.0543504389014	13.6766552392236
CRACR2B	1.04170538981459	2.43048937875716	2.19295972760512	10.8886829785855	16.9014917254511	13.6043663334571	7.27384367581009	0.911777015948238
CD151	88.5449581342399	71.6994366733361	84.4289495127971	78.9429515947451	70.2746234900335	68.9935721196755	71.1220270523654	44.6770737814637
POLR2L	1171.91856354141	1308.81853046073	1505.46685300091	1451.82439714474	845.074586272554	1038.79054360469	981.160691381495	1034.86691310125
TSPAN4	13.5421700675896	25.5201384769501	23.0260771398538	3.62956099286184	34.6925356469786	1.94348090477959	0	0.911777015948238
CHID1	400.014869688801	405.891726252445	395.829230832724	355.696977300461	438.549232665652	543.202912885896	466.334200104714	390.240562825846
AP2A2	55.2103856601731	70.4841919839575	100.876147469836	82.5725125876069	18.6805961176038	31.0956944764735	107.491245431416	49.2359588612049
MUC6	0	0	0	0	0	16.5195876906265	0	0
MUC2	0	3.64573406813573	0	0	0	0	0	0
MUC5AC	0	4.86097875751431	0	0	0	2.91522135716939	0	1.82355403189648
MUC5B	0	0	0	0	0	0	0	0
TOLLIP	195.840613285142	211.452575951873	176.533258072212	121.590293260872	327.355208156105	286.66343345499	440.471644812945	94.8248096586168
BRSK2	0	0	0	0	0	0	0	0
MOB2	158.339219251817	200.515373747465	116.226865563071	61.7025368786513	149.444768940831	136.043663334571	171.339428807971	20.0590943508612
DUSP8	2.08341077962917	6.07622344689289	5.4823993190128	6.35173173750823	0	17.4913281430163	0	0.911777015948238
KRTAP5-1	0	0	0	0	0	0	0	0
KRTAP5-2	0	0	0	0	0	0	0	0
KRTAP5-3	0	0	0	0	0	0	0	0
KRTAP5-4	0	0	0	0	0	0	0	0
KRTAP5-5	0	0	0	0	0	0	0	0
KRTAP5-6	0	0	0	0	0	0	0	0
IFITM10	18.7506970166626	2.43048937875716	8.77183891042048	1.81478049643092	23.1283570979857	10.6891449762878	15.355892204488	9.11777015948238
CTSD	1329.21607740341	1190.93979559101	299.339002818099	221.403220564572	1459.75515376133	1760.79369973031	1824.1183529226	100.295471754306
SYT8	0	0	0	0	0	0	0	0
TNNI2	0	1.21524468937858	5.4823993190128	0	0	0	5.65743397007452	0
LSP1	7857.58375537143	9246.7968414816	5610.6874630777	4895.37038912241	8808.34584554825	8312.26782974231	8297.03101954071	3625.2254154102
TNNT3	5.20852694907293	0	1.09647986380256	0	0.889552196076373	0	1.61640970573558	10.9413241913789
MRPL23	16.6672862370334	2.43048937875716	1.09647986380256	9.98129273037007	2.66865658822912	3.88696180955918	14.5476873516202	1.82355403189648
IGF2	1.04170538981459	1.21524468937858	0	0	0	0	0	0
INS-IGF2	0	0	0	0	0	0	0	0
INS	0	0	0	0	0	0	0	0
TH	0	0	0	0	0	0	0	0
ASCL2	0	0	0	0	0	0	0	0
C11orf21	16.6672862370334	68.0537026052004	49.3415938711152	85.2946833322533	105.856711333088	150.619770120418	234.379407331659	109.413241913789
TSPAN32	126.046352167565	94.7890857715291	97.5867078784278	93.4611955661925	193.032826548573	199.206792739908	144.668668663334	172.325856014217
CD81	459.392076908233	408.322215631202	417.758828108775	704.134832615198	550.632809371275	515.022439766592	703.138221994976	455.888507974119
TSSC4	635.440287786898	618.559546893696	180.919177527422	158.793293437706	629.802954822072	606.366042291232	532.606998039872	75.6774923237038
TRPM5	0	0	0	0	0	0	0	0
KCNQ1	8.3336431185167	23.089649098193	15.3507180932358	19.0551952125247	0.889552196076373	50.5305035242694	6.46563882294231	1.82355403189648
CDKN1C	0	0	0	0	0	0	12.9312776458846	0
SLC22A18	16.6672862370334	0	4.38591945521024	9.98129273037007	9.78507415684011	0.971740452389796	14.5476873516202	26.4415334624989
PHLDA2	13.5421700675896	4.86097875751431	2.19295972760512	0.907390248215461	0	0	0	0
NAP1L4	3790.76591353528	4119.67949699338	2507.64944851645	2156.86662000815	3105.42671650262	3921.94446584522	2680.81549696245	1053.10245342022
CARS1	1891.73698790329	2429.27413406778	2336.59858976325	2296.60471823333	2015.72527630906	2356.47059704525	2618.58372329163	2500.09257773007
OSBPL5	35.417983253696	15.7981809619215	3.28943959140768	4.5369512410773	9.78507415684011	15.5478472382367	0	14.5884322551718
MRGPRG	0	0	0	0	0	0	0	0
MRGPRE	0	0	0	0	0	0	0	0
ZNF195	1803.19202976905	1389.02467995972	1803.70937595521	1744.91144731833	1502.45365917299	1709.29145575365	1524.27435250865	1969.43835444819
ART5	0	0	0	0	0	0	0	0
ART1	0	0	0	0	0	0	0	0
CHRNA10	18.7506970166626	0	78.9465501937843	0	19.5701483136802	2.91522135716939	0	6.38243911163767
NUP98	1313.59049655619	1578.60285150277	1388.14350757404	1711.33800813436	1256.04770085984	1444.00631225124	1735.21581910714	1684.96392547234
PGAP2	456.266960738789	266.138586973909	448.460264295247	327.567879605781	341.588043293327	323.589570645802	312.775278059834	516.977568042651
RHOG	2080.28566345973	2024.59765250471	1743.40298344607	1656.89459324143	2071.76706466187	2162.1225065673	1887.96653629915	1098.69130421763
STIM1	246.884177386057	266.138586973909	355.259475872029	411.047782441604	522.167139096831	398.413585479816	262.666577182031	405.740772096966
RRM1	4253.28310661296	5652.10305029977	6975.80489351189	6809.05642260882	6740.13698967068	6844.93974663372	5865.95082211441	8066.49126009406
OR52B4	0	0	0	0	0	0	0	0
TRIM21	2935.52578849751	3544.86875891731	3160.05496747898	3659.50487105295	2507.6476407393	2867.60607500229	2746.28009004474	3722.78555611666
OR52K2	0	0	0	0	0	0	0	0
OR52K1	0	0	0	0	0	0	0	0
OR52M1	0	0	0	0	0	0	0	0
OR52I2	0	0	0	0	0	0	0	0
OR52I1	0	0	0	0	0	17.4913281430163	0	0
TRIM68	185.423559386996	642.864440681268	369.513714101463	314.864416130765	380.728339920688	394.526623670257	496.237779660822	468.653386197394
OR51D1	0	0	0	0	0	0	0	0
OR51E1	0	0	0	0	1.77910439215275	0	0	0
OR51E2	0	0	0	0	0	0	0	0
OR51C1P	0	0	0	0	0	0	0	0
MMP26	0	0	0	0	0	0	0	0
OR51F1	0	0	0	0	0	0	0	0
OR52R1	0	0	0	0	0	0	0	0
OR51F2	0	0	0	0	0	0	0	0
OR51S1	0	0	0	0	0	0	0	0
OR51T1	0	0	0	0	0	0	0	0
OR51A7	0	0	0	0	0	0	0	0
OR51G2	0	0	0	0	0	0	0	0
OR51G1	0	0	0	0	0	0	0	0
OR51A4	0	0	0	0	0	0	0	0
OR51A2	0	0	0	0	0	0	0	0
OR51L1	0	0	0	0	0	0	0	0
OR52J3	0	0	0	0	0	0	0	0
OR52E2	0	0	0	0	0	0	0	0
OR52E1	0	0	0	0	0	0	0	0
OR52A5	0	0	0	0	0	0	0	0
OR52A1	0	0	1.09647986380256	0	0	0	0	0
OR51V1	0	0	0	0	0	0	0	0
HBB	0	0	0	0	0	0	0	0
HBD	0	1.21524468937858	1.09647986380256	0	0	0	0.808204852867788	0
HBG1	0	0	0	0	0	0	0	0
HBG2	0	0	0	0	0	0	0	6.38243911163767
HBE1	0	0	0	0	0	0	0	0
OR51B4	0	0	0	0	0	0	0	0
OR51B5	0	0	0	0	0	0	0	0
OR51B2	0	0	0	0	0	0	0	0
OR51B6	0	0	0	0	0	0	0	0
OR51M1	0	0	0	0	0	0	0	0
OR51Q1	0	0	0	0	0	0	0	0
OR51I1	0	0	0	0	0	0	0	0
OR51I2	0	0	0	0	0	0	0	0
OR52D1	0	0	0	0	0	0	0	0
UBQLN3	0	0	0	0	0	0	0	0
UBQLNL	19.7924024064772	0	0	0	0	0.971740452389796	1.61640970573558	0
OR52H1	0	0	0	0	0	0	0	0
OR52B6	0	0	0	0	0	0	0	0
TRIM6	0	0	0	0	0	0	0	0
TRIM6-TRIM34	0	0	0	0	0	0	0	0
TRIM34	0	1.21524468937858	1.09647986380256	0	0	0	0	1.82355403189648
TRIM5	598.980599143388	251.555650701366	558.108250675503	498.157246270288	445.665650234263	559.722500576522	313.583482912702	476.859379340929
TRIM22	5302.28043415625	6248.78819278465	6183.04995198263	6257.36315169382	5004.62065512568	5648.72724974188	4281.86931049354	5406.83770457305
OR52P1	0	0	0	0	0	0	0	0
OR56B1	0	0	0	0	0	0	0	0
OR52N4	0	0	0	0	0	0	0	0
OR56B2P	0	0	0	0	0	0	0	0
OR52N5	0	0	0	0	0	0	0	0
OR52N1	0	0	0	0	0	0	0	0
OR52N2	0	0	0	0	0	0	0	0
OR52E6	0	0	0	0	0	0	0	0
OR52E8	0	0	0	0	0	0	0	0
OR52E4	0	0	0	0	0	0	0	0
OR52E5	0	0	0	0	0	0	0	0
OR56A3	0	0	0	0	0	0	0	0
OR56A5	0	0	0	0	0	0	0	0
OR52L1	0	0	0	0	0	0	0	0
OR56A4	0	0	0	0	0	0	0	0
OR56A1	0	0	0	0	0	0	0	0
OR56B4	0	0	0	0	0	0	0	0
OR52B2	0	0	0	0	0	0	0	0
OR52W1	0	0	0	0	0	0	0	0
C11orf42	0	0	0	0	0	0	0	0
FHIP1B	321.886965452707	283.152012625209	211.620613713894	202.348025352048	209.934318274024	115.637113834386	167.298404543632	170.502301982321
CNGA4	0	0	0	0	0	0	0	0
CCKBR	19.7924024064772	0	0	0	0	0	0	0
CAVIN3	2.08341077962917	0	0	6.35173173750823	0	0	0	0
SMPD1	127.08805755738	196.86963967933	156.796620523766	169.681976416291	173.462678234893	170.054579168214	206.900442334154	189.649619317234
APBB1	415.64045053602	294.089214829616	122.805744745887	200.533244855617	355.820878430549	292.493876169329	229.530178214452	197.855612460768
HPX	11.4587592879605	0	0	1.81478049643092	0	0	0	0
TRIM3	71.8776718972065	1.21524468937858	0	33.573439183972	0	0	54.1497251421418	0.911777015948238
ARFIP2	663.566333311892	736.438281763418	166.664939297989	119.775512764441	963.385028350712	760.87277422121	1139.56884254358	301.798192278867
TIMM10B	1249.00476238769	865.254218837548	1218.18912868464	978.166687576267	1063.90442650734	1161.22984060581	1114.51449210468	1149.75081711073
DNHD1	86.4615473546107	78.9909048096076	40.5697549606947	73.4986101054523	102.298502548783	59.2761675957775	121.230727930168	128.560559248702
RRP8	737.527415988728	837.30359098184	591.00264658958	688.709198395535	766.793993017834	985.344818723253	911.655074034865	635.508580115922
ILK	6.25023233888752	4.86097875751431	1.09647986380256	9.98129273037007	0	1.94348090477959	0	7.29421612758591
TAF10	167.714567760148	193.223905611194	244.515009627971	201.440635103832	133.432829411456	136.043663334571	103.450221167077	119.442789089219
TPP1	1649.01963207649	1554.2979577152	2099.7589391819	1814.78049643092	1822.69244976049	2500.28818399894	1902.51422365077	2724.38972365334
DCHS1	0	0	0	0	0	0	0	0
MRPL17	583.355018296169	815.429186573026	871.701491723035	935.51934591014	878.877569723457	752.127110149702	767.794610224399	671.067883737903
OR2AG2	0	0	0	0	0	0	0	0
OR2AG1	0	0	0	0	0	0	0	0
OR6A2	0	0	0	0	0	0	0	0
OR10A5	0	0	0	1.81478049643092	0	0	0	0
OR10A2	0	0	0	0	0	0	0	0
OR10A4	0	0	0	6.35173173750823	0	0	0	0
OR2D2	0	0	0	0	0	0	0	0
OR2D3	0	0	0	0	0	0	0	0
ZNF215	93.7534850833128	0	43.8591945521024	0	9.78507415684011	0	96.9845823441346	116.707458041374
ZNF214	0	0	1.09647986380256	0	0	0	0	0
NLRP14	0	0	0	0	0	0	0	0
RBMXL2	0	0	0	0	0	0	0	0
SYT9	0	0	0	0	0	0	0	0
OLFML1	0	0	0	0	0	0	0	0
PPFIBP2	52.0852694907294	13.3676915831644	80.0430300575869	47.184292907204	49.8149229802769	34.9826562860326	62.2317736708197	161.384531822838
CYB5R2	0	0	0	21.7773659571711	0	13.6043663334571	6.46563882294231	0
OVCH2	0	0	0	0	0	0.971740452389796	0	0
OR5P2	0	0	0	0	0	0	0	0
OR5P3	0	0	0	0	0	0	0	0
OR10A6	0	0	0	0	0	0	0	0
OR10A3	0	0	0	0	0	0	0	0
NLRP10	0	0	0	0	0	0	0	0
EIF3F	885.449581342399	1048.75616693371	1089.90098461974	871.094638286842	1768.42976579983	701.596606625433	2518.36632153603	930.012556267203
TUB	62.5023233888752	1.21524468937858	19.7366375484461	16.3330244678783	19.5701483136802	0	5.65743397007452	4.55888507974119
RIC3	210.424488742547	226.035512224416	189.691016437843	175.126317905584	453.67161999895	470.322378956661	311.158868354098	231.591362050852
LMO1	0	0	0	0	0	0	0	0
STK33	66.6691449481336	7.29146813627147	0	0.907390248215461	0	0	39.6020377905216	1.82355403189648
TRIM66	140.630227624969	145.829362725429	52.6310334625229	400.159099463018	133.432829411456	148.676289215639	78.3958707281755	72.0303842599108
