Full_CD8_V7_1	Full_CD8_V7_2	Full_CD8_V7_3	Full_CD8_V7_4	fulldel_CD8_V7_1	fulldel_CD8_V7_2	fulldel_CD8_V7_3	fulldel_CD8_V7_4
GPR101	0	0	0	0	0	0	0	0
ZIC3	0	0	0	0	0	0	0	0
FGF13	-2.14030572446684	-2.14274115597625	-2.130847861814	-2.1437665277097	-2.14397656537502	-2.14336923281281	-2.144642413768	-2.14350669942785
F9	0	0	0	0	0	0	0	0
MCF2	1.07541924944565	0.939351832117727	1.16182391596422	1.90823093562788	0.937296116564241	0.938264955440574	0.936320574060944	0.93803878412663
ATP11C	10.7533939952208	9.17379044476498	9.30724412060803	9.59383900505724	9.13806254188975	10.1599709592586	9.91936104418146	9.67690808331752
CXorf66	0	0	0	0	0	0	0	0
HAPSTR2	0	0	0	0	0	0	0	0
SOX3	0	0	0	0	0	0	0	0
SPANXB1	0	0	0	0	0	0	0	0
LDOC1	4.82694430858988	4.44678603398782	3.26380626224381	5.26509697416736	5.35568049334193	3.05164814051348	4.86108666507335	3.04978217110102
SPANXC	0	0	0	0	0	0	0	0
SPANXA1	0	0	0	0	0	0	0	0
SPANXA2	0	0	0	0	0	0	0	0
SPANXD	0	0	0	0	0	0	0	0
MAGEC3	0	0	0	0	0	0	0	0
MAGEC1	0	0	0	0	0	0	0	0
MAGEC2	0	0	0	0	0	0	0	0
SPANXN4	0	0	0	0	0	0	0	0
SPANXN3	0	0	0	0	0	0	0	0
SLITRK4	-2.14046410057524	-2.14256700218564	-2.14338482726738	-2.14345237131271	-2.14363373077322	-2.14310932242168	-2.13312143729948	-2.14322801956633
SPANXN2	0	0	0	0	0	0	0	0
UBE2NL	0	0	0	0	0	0	0	0
SPANXN1	0	0	0	0	0	0	0	0
SLITRK2	0.235694077923911	0.23260747886792	1.17195262299641	0.231580964470416	0.231388004824955	0.231961652075038	0.230812335935163	0.231827564289166
CXorf51B	0	0	0	0	0	0	0	0
CXorf51A	0	0	0	0	0	0	0	0
FMR1	11.7993429679404	10.9767400430062	10.6757718409396	10.5483689457711	10.6902342369562	10.8208813355593	10.8974197533044	10.9604811799012
FMR1NB	-2.14011702509121	-2.12808297766767	-2.14402918967711	-2.1441196614843	-2.14436258324093	-2.14366016497395	-2.14513267874276	-2.14381915375129
AFF2	-2.14046410057524	-2.14256700218564	-2.14338482726738	-2.14345237131271	-2.14363373077322	-2.14310932242168	-2.13312143729948	-2.14322801956633
IDS	11.7517408002988	11.6425320935232	11.0969575420067	11.2488869610487	11.6811049878412	11.8824550831132	11.8506386466664	11.9462214487166
EOLA1	5.6042444095495	5.75290327461122	8.68504597135706	8.24827921498328	8.14193641463187	8.26297030589481	8.0455603728417	8.19729981911685
MAGEA9B	0	0	0	0	0	0	0	0
HSFX2	0	0	0	0	0	0	0	0
TMEM185A	6.10901432474192	6.59050460953271	6.59338479491681	7.10610806537533	6.9218146672771	7.73955514496129	7.09981279890437	6.19193955063375
MAGEA11	0	0	0	0	0	0	0	0
HSFX1	-1.09535199473861	-1.10489932068167	-1.10800193360403	-1.01504292520709	-1.10803384507161	-1.00957929995383	-1.10810257294858	-1.10790038756764
MAGEA9	0	0	0	0	0	0	0	0
MAGEA8	0	0	0	0	0	0	0	0
EOLA2	7.3807326649116	6.99636080465028	8.85668490086745	8.97571633362176	8.71720202942644	9.0580572815605	8.70989042946264	8.55793682827655
MAMLD1	7.69267521920472	7.14443574154666	7.12912598249306	8.50195430595949	4.52988749873668	3.53087248243438	4.55308113042634	5.47816792329949
MTM1	11.3354483931754	11.1851621094964	10.6666253454588	10.6310223166819	10.7380051131837	10.7807481160227	10.8208404071849	10.6983250086104
MTMR1	7.09024681032709	7.32251929696274	8.23139144472434	8.57445938639745	8.68467381287952	8.07324914985472	8.10036581580208	8.50996514490308
CD99L2	6.10727137517146	6.67182054594109	7.11451267652687	6.98974751187811	7.20090359936629	7.93736692453053	7.83208600377723	7.00762664438284
HMGB3	10.5910789033385	10.6969589365851	10.6322166417578	9.84039860453833	10.0754470608216	10.4045005041999	10.1931710851907	10.8341204750847
GPR50	0	0	0	0	0	0	0	0
VMA21	9.94029651503799	10.2885309226042	10.6165860615383	10.605738985552	10.5983167901761	10.7188502134722	10.9041839498836	10.5638178148267
PASD1	-2.11790832162125	-2.14354755340527	-2.14513725778657	-2.14526855122229	-2.14562108128696	-2.14460172608175	-2.14673865025576	-2.14483245191188
PRRG3	-1.78161482014542	-1.78666127545227	-1.78862385786858	-1.78878594724277	-1.78922116608867	-1.73474938106246	-1.79060086990844	-1.78824755730786
FATE1	0	0	0	0	0	0	0	0
CNGA2	0	0	0	0	0	0	0	0
MAGEA4	0	0	0	0	0	0	0	0
GABRE	0	0	0	0	0	0	0	0
MAGEA10	0	0	0	0	0	0	0	0
GABRA3	0	0	0	0	0	0	0	0
GABRQ	-1.7815045612143	-1.78566348352208	-1.78728090155033	-1.7874144838518	-1.78777315964638	-1.78673603380997	-1.74505564435953	-1.78697078193146
MAGEA3	0	0	0	0	0	0	0	0
CSAG2	1.62613392701965	1.63631133657012	1.40951458222312	1.31855703430596	1.21922714487716	1.21962077672176	1.21883394939682	1.21952860395257
MAGEA2B	0	0	0	0	0	0	0	0
CSAG1	0	0	0	0	0	0	0	0
MAGEA12	0	0	0	0	0	0	0	0
MAGEA2	0	0	0	0	0	0	0	0
CSAG3	2.1256974593646	3.30476515867668	3.03967814174157	2.27134457171303	1.97961289072986	2.34824188107489	1.97771455143261	1.9810606475702
MAGEA6	-2.11790832162125	-2.14354755340527	-2.14513725778657	-2.14526855122229	-2.14562108128696	-2.14460172608175	-2.14673865025576	-2.14483245191188
CETN2	12.0882313683604	11.5722747915379	11.1488835101871	10.7393067440038	10.7491800292788	10.8323400144047	10.6854765704918	11.023900680685
NSDHL	6.78939950954065	9.14846155498429	10.0447640303955	9.95402913666661	9.38478428359257	9.64113040814171	9.33850679988458	10.0178380061713
ZNF185	2.90565124104396	5.4580984153736	2.81765805841213	4.261089593267	2.81138817404871	4.37753879138808	5.66797348640969	6.18117106070913
PNMA5	-0.680654273389266	-0.689184250473719	-0.689408597981408	-0.689425791241767	-0.363578421068077	-0.689336416430529	-0.689605521302741	-0.689367923585194
PNMA3	2.65364026517826	2.5141194182868	2.50996590048379	3.16562631059747	2.78210472960632	3.49097260689747	3.90278391578585	3.47851504646798
PNMA6A	0	0	0	0	0	0	0	0
MAGEA1	0	0	0	0	0	0	0	0
PWWP4	0	0	0	0	0	0	0	0
PNMA6F	0	0	0	0	0	0	0	0
ZNF275	8.37130409900836	7.06790039376731	8.45282304902615	8.07848990608763	8.64268697663326	8.25469816056046	8.23019983620937	8.42842080642338
PNMA6E	0	0	0	0	0	0	0	0
ZFP92	3.22553286637945	4.45791193156888	3.5937784956836	4.03070125851947	3.11662542721723	4.6177334662076	3.76200407926237	3.12816105000999
TREX2	-1.42565429151032	-1.43247347426304	-1.43512547598511	-1.43534450439172	-1.32807330472573	-1.43423208283597	-1.43779697619355	-1.43461698792023
HAUS7	1.65370103804852	1.79323881044899	1.66765920326315	1.71599173128376	2.13534698294037	1.55686663191688	1.73914318152723	1.77007309157591
BGN	0	0	0	0	0	0	0	0
ATP2B3	-2.14031985992727	-2.14272617832522	-2.14366200315447	-2.13105234604766	-2.1439468196587	-2.14334674714077	-2.14460470851006	-2.14348257048196
CCNQ	5.22015442710656	4.89909365810779	5.02777000857316	5.93674551801214	5.31048249489469	5.08413670883155	5.42789517503054	5.13219100685744
DUSP9	0	0	0	0	0	0	0	0
PNCK	0	0	0	0	0	0	0	0
SLC6A8	0.333582162354404	0.331957117841518	0.331461406310482	0.592428345890535	0.776942892784301	0.331620941910689	0.331025946217077	0.33155131013654
BCAP31	6.83236818994239	10.0334211138251	11.6025923557888	11.342726843827	11.4528283246916	11.2585666552802	11.5004706541154	11.5664993039493
ABCD1	1.32938872085067	1.32130447292761	1.31878711907371	1.31859308538341	1.56244601176339	1.88807888939717	2.72898861736434	1.31924551338394
PLXNB3	0	0	0	0	0	0	0	0
SRPK3	0.392334892842083	0.391179642935469	0.650933503458445	0.390802050115378	0.390731435901063	0.443665739283742	0.682443841022621	0.390892461449574
IDH3G	5.35560304648408	6.15004044695898	9.64471686053257	9.96434031770882	9.93579590795055	9.8874998962124	9.79858851710886	9.64569886937439
SSR4	6.91781613298998	7.0955456464632	11.6012278534146	11.2404140036138	10.9907352541642	11.2453595635925	11.1545591641913	11.459215320447
PDZD4	-1.42584450039545	-1.43290957465853	-1.39840767790461	-1.36138507775013	-1.43649344023383	-1.4347315965368	-1.4384250356518	-1.43513038083444
L1CAM	1.08614735174259	1.08205832412768	1.99862009500245	1.08070510911571	1.21582607100623	1.08120656772223	1.48805051011425	1.08102988927383
AVPR2	-1.42556510885794	-1.43226904277633	-1.399530754786	-1.43509155053985	-1.40032424538345	-1.43399792966627	-1.40215710482087	-1.43437632959237
ARHGAP4	4.57424302370389	4.58582146860673	5.57639639899421	6.98664925655425	8.26874984547889	8.22642016834163	8.63318993461204	6.27793416873736
NAA10	4.97846115942417	5.48230572594266	7.32111804773908	7.35748626269694	7.51620969949525	7.29953011242958	7.99121166798985	6.97943953609858
RENBP	1.53202756946416	1.3509052070311	1.60598502265312	1.34989964365221	1.67682056967089	1.35027183433933	1.44770109526297	1.87483697610707
HCFC1	8.40247878939589	8.14720491433893	8.93996681062378	9.04169004667431	9.31950241650819	9.18201178617569	9.06239244006592	9.08324639142601
TMEM187	3.88081531279638	4.61410467355999	4.74409367794612	5.02811655899866	4.81825004608802	3.33995810114679	5.92613134729528	4.83130053833259
IRAK1	8.14435950464408	7.88102437273921	8.80338814115731	9.17355034482116	9.09113885303455	8.99359178297357	8.86324535586445	8.76251594120176
MECP2	8.15317187515504	8.42443792208505	8.95718606793979	8.65587749728462	8.89274608532962	8.85271570182556	8.94409415749731	9.23603944993886
OPN1LW	0	0	0	0	0	0	0	0
OPN1MW	0	0	0	0	0	0	0	0
OPN1MW2	0	0	0	0	0	0	0	0
OPN1MW3	0	0	0	0	0	0	0	0
TEX28	0	0	0	0	0	0	0	0
TKTL1	2.80713201990377	5.06411182876481	3.98096209236118	2.75591723412129	4.62834699822924	2.76082095718534	5.22950818122404	3.39769829227803
FLNA	7.54396578138642	7.37432380574284	8.41354526613644	9.05275214459939	9.61131483613444	8.63898173686948	10.7815451388788	8.26352586016015
EMD	5.70926931560594	6.13780240041322	5.91052998870634	6.42749544427117	6.3079666971449	5.84226315338778	6.36258650873828	5.11880583668067
RPL10	9.19799304919809	12.0503084977375	11.5083617867747	11.227448802156	11.2081646699466	11.2398532043792	11.2308662153905	11.5041230291394
DNASE1L1	2.82717274194367	3.38022882381762	3.42407605379332	3.90264033536102	4.72896572172247	3.21650436136549	4.64331963745562	2.98683229292798
TAFAZZIN	4.75232736100737	5.21444823227159	7.17785682821813	7.08094916751878	7.71170559035239	7.10746702532018	7.31891286539444	7.33514001230461
ATP6AP1	4.95151707681534	7.67348790231564	8.29188236176968	8.0582542444382	8.34975503751151	8.09694722032997	9.26002713299225	7.83891541319359
GDI1	7.90574935612154	7.25356428556223	9.33521644049703	9.46637319833739	9.28083056409621	9.99796365512921	9.65057714683496	9.18923080488779
FAM50A	4.87885005935907	4.31713630533239	5.69275536284132	6.85583759812869	5.66971111958091	6.71602281579375	7.11132444874693	5.50321824928654
PLXNA3	5.29917005307884	7.11177179514199	6.35216058433325	7.02111623613946	6.31145465874723	5.98822185627993	6.95481303325544	6.25869397312543
LAGE3	4.93675309758263	5.37586424385882	5.85541572910279	5.85679277657724	5.42434918452302	5.8490457118005	6.09372026336122	5.78035502427327
UBL4A	8.06193100582334	7.93351153934209	8.8915582577075	9.14336026473655	9.45411721926572	9.47554940815066	9.53615013110049	8.88046410244663
SLC10A3	6.34489289531141	5.75254122535292	8.15953447012324	7.70909511755411	8.26484379384064	8.44118727592256	8.66150550685098	8.02567821625818
FAM3A	3.4687410654723	3.82224109399608	5.44684315846616	7.1468710403047	7.63303950577502	7.22295072434119	7.90469316643521	4.59251225628684
G6PD	5.09048206962159	5.53296847081876	5.79544855515046	6.90630597710689	6.89577388024491	6.25146376624253	6.65250850796418	5.93866839950033
IKBKG	2.58319144816309	2.56044598242018	2.74715538856375	3.89951153846749	4.46123766687823	3.17188581686871	4.19445638269742	2.75283518120323
CTAG1A	0	0	0	0	0	0	0	0
CTAG1B	0	0	0	0	0	0	0	0
CTAG2	0	0	0	0	0	0	0	0
GAB3	11.6518616647597	11.5917655331409	11.1697854356941	10.9988761545323	12.1591335664727	12.1208475186031	12.0885216993796	12.2931055638009
DKC1	12.576912703267	12.1730960472943	12.1157179955398	12.3874772077678	11.8912743477774	11.6917642946732	11.7395594653007	11.6832538417796
MPP1	9.93857492353038	8.0607423351566	9.55891917719426	9.07621213735704	10.3950102397794	10.289855632272	10.1952572602128	10.2865508867722
SMIM9	0	0	0	0	0	0	0	0
F8	8.24041456059413	7.56071515056181	8.27238286936925	8.4791426423849	8.94308044487575	8.6611912092747	8.7482381538301	8.41412632970329
H2AB1	-2.1402458335379	-2.14280365698512	-2.14379840260681	-2.14388055849181	-2.14410115154199	-2.1299775636526	-2.14480046196205	-2.14360767261142
FUNDC2	12.2048048526597	11.8629019057031	11.1742447610315	11.1683155574119	10.9345827786431	10.9618565612818	10.8058155170359	11.088458006988
MTCP1	6.80419633966471	6.17235650674104	5.00157825475845	5.61697129730713	3.41278321970203	4.93783408127605	6.01627909974838	3.28872616786174
CMC4	0	0	0	0	0	0	0	0
BRCC3	10.0387138998556	10.5930400833232	10.0217918439475	10.2864755319285	9.7856702837123	9.72970266994296	9.76140809019355	10.3427013361325
VBP1	12.115543886386	12.6506795993952	12.3687910711999	12.0422608591327	11.8925646186384	12.0047434651457	11.8413207694671	12.1204943302979
RAB39B	8.8173140488761	9.67108620089717	7.94860784954908	7.92805074120573	8.47119067202843	7.99892955518509	7.85501243696822	8.28603644921586
CLIC2	6.85953447317558	8.59610640384088	2.68789521808956	5.3145799748387	5.43262684992388	2.49248674985469	2.12619879087079	2.19765064767911
H2AB2	-1.42582216926997	-1.43285836912965	-1.43559476949042	-1.43582076836737	-1.36223300658087	-1.39757565397414	-1.43835128886721	-1.43507009904522
F8A3	2.9781484906673	2.50061847261556	2.25216802191874	2.30927719263287	2.87212182964344	2.47613670435607	2.47202708615917	2.36990713959221
H2AB3	0	0	0	0	0	0	0	0
TMLHE	8.47108446441331	7.94455282370049	7.79353454759568	7.46231010577928	7.63859295121111	7.62635088711234	7.45801867382175	7.36506582023778
SPRY3	2.8797832561739	2.74582332874307	1.43074064412322	1.43047490129458	1.42977479223713	1.43185330043119	1.42768030239451	1.43136822128666
VAMP7	11.0038277951027	10.2989632806512	9.96817237387865	11.314984682714	11.5620245118263	11.4104937675981	11.0135531491292	9.86105598187248
IL9R	4.30436944952638	4.99012000883036	7.33251048503809	7.50546774278085	7.89752435542735	7.92565609623365	8.05157844964375	8.37984618407411
WASH6P	2.61483558606944	2.7480119690128	3.35078160023926	2.83393519713302	3.21282448548053	3.4034807131484	3.10815781163658	3.3069204830474
OR4F21	0	0	0	0	0	0	0	0
ZNF596	8.24129214310741	7.99400155121234	7.73467111681458	7.10416207668714	4.73970906761256	7.19214833033539	7.32877561620676	7.93319848818755
FBXO25	7.76058809973244	8.49586569466283	7.17124140204609	7.9782857367899	9.12481414341229	8.68921493484247	9.06040780410099	7.74914329760794
TDRP	0	0	0	0	0	0	0	0
ERICH1	8.17377731259391	8.51264695835874	9.44824397996795	9.75314000930024	9.62192967722856	9.98681458519036	9.55023931838097	9.50141308150165
DLGAP2	-1.78157870738227	-1.78633005745222	-1.78817787250932	-1.7382289461639	-1.78874025150225	-1.78755538976387	-1.79003927337839	-1.78782357715015
CLN8	6.07459501544695	7.07976763011669	7.25450261449557	7.6846892804683	7.58145330715789	7.42624808824844	7.18364721608394	6.95756588947537
ARHGEF10	4.49148870116157	3.34437100789864	4.68128959432812	4.47481120847528	3.15181518907002	3.66946211147031	2.90955015081029	3.42058032537695
KBTBD11	4.62137037416259	2.31565940573768	4.74699357453907	2.30303040230438	2.30062036373428	2.307751153227	2.85633309584479	4.03930375159351
MYOM2	4.38833792017305	4.44088909443315	6.09762406009213	5.96476369429525	6.74426751827042	6.89847369015994	6.23008026577717	7.10685621249038
CSMD1	-0.486567280391705	-0.430473354432228	-0.487684048731859	-0.487698320301817	-0.487735839683614	-0.34157006042474	-0.365291406687607	-0.487650278936101
MCPH1	8.25721986353894	8.44053495381795	9.54657232063508	9.56112326142703	9.387882659654	9.7767803608299	9.53251287010617	9.75535219498324
ANGPT2	6.36479083692959	5.73201995259281	6.75638587072611	6.99996515511294	6.11019990876298	6.10500520434792	6.18228708610646	6.4272694684839
AGPAT5	9.90749924876728	9.14332093821615	9.08868469834744	10.1990144154635	9.66221231563011	9.52370437965773	9.73543336005418	8.61521166514429
XKR5	-1.42586040521166	-1.4329460455171	-1.39834371564048	-1.43592926030039	-1.39918238574488	-1.43477337120079	-1.4384775617138	-1.39781535855459
DEFB1	0	0	0	0	0	0	0	0
DEFA6	0	0	0	0	0	0	0	0
DEFA4	0	0	0	0	0	0	0	0
DEFA1	0	0	0	0	0	0	0	0
DEFA1B	0	0	0	0	0	0	0	0
DEFA3	0	0	0	0	0	0	0	0
DEFA5	0	0	0	0	0	0	0	0
FAM90A15	0	0	0	0	0	0	0	0
FAM90A3	0	0	0	0	0	0	0	0
FAM90A13	0	0	0	0	0	0	0	0
FAM90A5	0	0	0	0	0	0	0	0
FAM90A20	0	0	0	0	0	0	0	0
DEFB109B	0	0	0	0	0	0	0	0
USP17L1	0	0	0	0	0	0	0	0
USP17L4	0	0	0	0	0	0	0	0
ZNF705G	-1.7815045612143	-1.78566348352208	-1.78728090155033	-1.7874144838518	-1.78777315964638	-1.78673603380997	-1.74505564435953	-1.78697078193146
DEFB108C	0	0	0	0	0	0	0	0
DEFB4B	0	0	0	0	0	0	0	0
DEFB103B	0	0	0	0	0	0	0	0
SPAG11B	0	0	0	0	0	0	0	0
DEFB104B	0	0	0	0	0	0	0	0
DEFB106B	0	0	0	0	0	0	0	0
DEFB105B	0	0	0	0	0	0	0	0
DEFB107B	0	0	0	0	0	0	0	0
PRR23D1	0	0	0	0	0	0	0	0
PRR23D2	0	0	0	0	0	0	0	0
DEFB107A	0	0	0	0	0	0	0	0
DEFB105A	0	0	0	0	0	0	0	0
DEFB106A	0	0	0	0	0	0	0	0
DEFB104A	0	0	0	0	0	0	0	0
SPAG11A	0	0	0	0	0	0	0	0
DEFB103A	0	0	0	0	0	0	0	0
DEFB4A	0	0	0	0	0	0	0	0
ZNF705B	0	0	0	0	0	0	0	0
USP17L8	0	0	0	0	0	0	0	0
USP17L3	0	0	0	0	0	0	0	0
DEFB109C	0	0	0	0	0	0	0	0
FAM90A11	-1.78167545496104	-1.72870558580248	-1.78938340362051	-1.78956165584626	-1.79004027283368	-1.78865633209692	-1.79155755475284	-1.78896957999491
FAM90A24	0	0	0	0	0	0	0	0
FAM90A12	0	0	0	0	0	0	0	0
PRAG1	3.4522082643364	3.07491240923891	3.49298671830409	3.1519297174405	4.15209361356084	3.76426655212287	2.84732778282148	3.82941860807204
CLDN23	-1.42588727248533	-1.43300765579818	-1.32315339039879	-1.43600549817316	-1.43661957772393	-1.43484394140462	-1.43856629466832	-1.43524584759167
MFHAS1	10.9675969608851	10.7754072920486	9.94680587428734	9.79637538630515	10.6130722468784	10.0787108185455	10.2713821902644	10.6239340603791
ERI1	10.8741943310501	11.1112988017441	10.9436396688761	11.3749182415034	11.41015293621	11.3945168216379	11.5033535525086	10.8530905605118
PPP1R3B	6.41464152743193	6.79500998744567	5.35476697523698	6.34029853994779	6.92467923960781	6.18670288607559	6.01177297135514	7.74192986585005
TNKS	10.5620903936342	9.74702687741008	8.68579750163594	8.75713086207062	8.77040299423899	8.14565313147258	9.11150407529842	8.75456084136567
MSRA	5.49061265344611	4.91860476706154	5.28937597341522	5.10479382293244	4.49765103829802	5.44961045518802	5.48414328832682	5.17179532889135
PRSS51	-1.42582310284311	-1.43286050979286	-1.43559737959477	-1.32451245292734	-1.43643034070581	-1.43467539650903	-1.43835437186421	-1.43507261914012
PRSS55	0	0	0	0	0	0	0	0
RP1L1	0	0	0	0	0	0	0	0
C8orf74	0	0	0	0	0	0	0	0
SOX7	3.14033926648226	2.54514042270812	3.59510372129084	3.48379026756086	2.18870551561646	2.19127302066159	2.18612120105685	2.19067355987353
PINX1	5.61890239300575	6.13208292572518	9.0483866725533	8.77814816531509	8.16868793963958	8.27260350439489	7.98739263868781	8.58982683296158
XKR6	5.58192152473594	6.05010058002443	5.74319960861721	5.08169237433708	5.65319745816834	5.79765963002731	6.12141970206536	4.8833724268773
MTMR9	9.92251310092441	9.72518722092722	9.51472193954289	9.01781208925559	9.11565211672122	9.29770029831289	9.01766850844676	9.42799236806474
SLC35G5	-1.31797842294892	-1.43610733892346	-1.38613841504451	-1.44041537346774	-1.44129783344619	-1.43874616406374	-1.44372738787317	-1.43932372136023
FAM167A	7.59656629406933	7.86104518873795	5.94153615834956	5.78224977769063	5.40011923713363	3.50001504122109	5.22089059781144	6.41728762925062
BLK	-0.217274404818847	-0.218651345780026	0.319028543654662	-0.219104757318628	-0.21918973615083	-0.218936870355287	-0.219442786425325	-0.21899603971633
GATA4	-0.946207712152934	-0.957447231454207	-0.957594847204166	-0.957605630963089	-0.779761552720065	-0.957549560849267	-0.957718285293426	-0.905502575677467
NEIL2	4.2854542265451	6.88507780922749	5.0552053072225	7.20550884065992	7.18119059523904	6.53083612543949	6.84975849903063	6.56324649435898
FDFT1	11.660190246755	10.9030215288192	11.9731616162548	12.3990402489542	12.6361563490749	12.6001166354037	12.7144406425195	12.3251790389221
CTSB	9.69963944418011	10.3875703286424	10.1506252831292	11.8004949740002	11.6812431325118	11.8903915525035	11.820783506339	10.1060070991407
DEFB136	0	0	0	0	0	0	0	0
DEFB135	0	0	0	0	0	0	0	0
DEFB134	0	0	0	0	0	0	0	0
DEFB130B	-2.14031985992727	-2.14272617832522	-2.14366200315447	-2.13105234604766	-2.1439468196587	-2.14334674714077	-2.14460470851006	-2.14348257048196
ZNF705D	-2.14046410057524	-2.14256700218564	-2.14338482726738	-2.14345237131271	-2.14363373077322	-2.14310932242168	-2.13312143729948	-2.14322801956633
USP17L7	0	0	0	0	0	0	0	0
USP17L2	-2.14011702509121	-2.12808297766767	-2.14402918967711	-2.1441196614843	-2.14436258324093	-2.14366016497395	-2.14513267874276	-2.14381915375129
DEFB109D	1.39726728263367	1.39304529960032	1.52091939184917	1.57620686904983	1.39139019015573	1.74258510058212	2.24615679140347	1.52439485266706
FAM86B1	0.0953328787572241	0.0940613055324034	0.0936739076398559	0.301464971301973	0.0935661325899559	0.0937985594188185	0.460709918857821	0.0937441502964067
DEFB130A	-2.14031985992727	-2.14272617832522	-2.14366200315447	-2.13105234604766	-2.1439468196587	-2.14334674714077	-2.14460470851006	-2.14348257048196
FAM86B2	-2.14046410057524	-2.14256700218564	-2.14338482726738	-2.14345237131271	-2.14363373077322	-2.14310932242168	-2.13312143729948	-2.14322801956633
LONRF1	9.95908126066013	9.08705562095492	8.30803655620676	7.29502647602345	7.94466759131019	8.06155015031824	7.65720370986928	7.34107023196811
TRMT9B	-1.17224031375762	-1.1816148885108	-1.00538151900311	-1.1855617964521	-1.1856142741058	-1.18403251069902	-1.18568202512553	-1.18456165350338
DLC1	1.74560910275406	3.65303829722069	3.63960905834301	1.96917249650159	1.9613673621257	1.71401175072886	1.70366815180846	1.71282107370269
C8orf48	-2.14011702509121	-2.12808297766767	-2.14402918967711	-2.1441196614843	-2.14436258324093	-2.14366016497395	-2.14513267874276	-2.14381915375129
SGCZ	-2.14027208102726	-2.14277644716714	-2.14375040307308	-2.14383084193871	-2.14404682469786	-2.14342230165192	-2.14473151985896	-2.13035977074735
TUSC3	0	0	0	0	0	0	0	0
MSR1	-1.42592409976169	-1.39529987269445	-1.39808753421987	-1.43611000326159	-1.43672819020842	-1.43494067718416	-1.40089569165213	-1.43534527160255
FGF20	0	0	0	0	0	0	0	0
MICU3	6.91297017103652	4.06111753768228	5.67946850837084	5.10402311572726	2.71648315884214	3.06710140504852	2.69879975291148	5.04935368250175
ZDHHC2	10.0559076745197	10.0866929878445	9.04470762315672	8.96755692738722	9.51716990055425	9.82366094241172	9.33596468034891	10.2250228879066
CNOT7	11.5559053105106	11.1902746415899	10.4377181786827	11.7989874486679	11.9347653380565	12.1235315453409	11.8046657718658	10.8386105325807
VPS37A	9.69621418604518	9.49516376341787	8.64368595095702	10.0270112160689	9.8272066514612	9.68503198202816	9.11051003979638	8.75487641629238
MTMR7	5.39387461606876	4.37136744850526	2.81185803959824	2.81081943069765	3.59996194878239	2.81619383775939	4.82206356311174	4.94621513416709
SLC7A2	-1.17212854692721	-1.18083191313484	-1.18421667975679	-1.09560131342551	-1.18488468814352	-1.18307643641293	-1.10625663245219	-1.18356769321378
PDGFRL	0	0	0	0	0	0	0	0
MTUS1	5.8178634290885	7.27716842504116	2.69049283394069	2.68743931916409	2.67932875010613	5.77321110634144	4.02951609223886	6.4122090521774
FGL1	0.242580188774096	0.239487007809053	0.238532496343369	0.238459097628866	0.238265920892635	1.18913355685655	0.237689690338421	0.238705995836132
PCM1	12.5984485176157	12.1980554702991	11.4095298839551	11.3938563182138	12.0642810090009	11.9398748274462	11.8291945913154	11.8343857661907
ASAH1	9.38445824756057	8.00706479001546	8.07580159000759	9.59634713765585	9.83679750687364	9.85509497318693	9.83946572542078	8.41756023205672
NAT1	10.8219048318777	10.6070735106542	9.98642842492816	9.59800710708758	9.73578728569164	9.68048071224916	9.80854208167664	9.62603202931717
NAT2	0	0	0	0	0	0	0	0
PSD3	1.28966341439991	1.28211471598178	2.49606426827164	1.44895555672176	1.44397718441227	1.28051771805096	1.70391536663673	1.28018536080775
SH2D4A	4.38408796858569	5.42092714237806	3.190878976251	4.91833750530395	6.14099633761852	5.61661839542397	3.17488936042005	4.69094719056705
CSGALNACT1	8.15662014474538	8.17336150134374	8.37393778486763	8.67454314151443	9.38607905897095	9.54996085895856	9.31490723456367	8.97802137298639
INTS10	10.1013831058831	10.2206376832938	9.3922740430364	10.0527370871674	10.5167741062892	10.3502326747852	10.69513816261	9.95432887994935
LPL	1.62840504155197	1.12074592604831	4.04515118012319	1.10646960829203	1.10368929717632	1.11186296612506	1.09520016692519	1.10997697515207
SLC18A1	0	0	0	0	0	0	0	0
ATP6V1B2	11.6643899007161	11.048868360759	10.7344349592575	11.9141746705747	11.7523075463257	11.8096713506678	11.8471220221511	10.4409187267678
LZTS1	1.94037289417197	1.9204677318155	2.03254453155826	2.03088181088848	3.15969436732011	3.92814511098595	1.90847174426888	2.7422776968867
GFRA2	-2.14027208102726	-2.14277644716714	-2.14375040307308	-2.14383084193871	-2.14404682469786	-2.14342230165192	-2.14473151985896	-2.13035977074735
DOK2	5.53742475575479	6.56933274843407	7.73218934572883	10.3316083607557	11.3579783227196	11.3275231684824	11.3412126882695	8.46367279471558
XPO7	10.1343799948825	10.6539939829208	9.17308534111597	9.49431480290875	9.20077709391368	9.30189341487516	9.41121973090405	9.32068501078182
NPM2	0.826263629594767	0.82347489555404	0.822621252197424	0.822555744426088	1.40920406627748	0.822896134002203	1.3361203306941	0.82277617543555
FGF17	0	0	0	0	0	0	0	0
DMTN	4.36872399426415	3.33664660355758	5.44460122019208	4.40892110389067	3.86741826129337	4.58464528528863	4.96216070913981	5.11677151306789
FHIP2B	5.52753499418486	5.28554106460366	6.27782491904752	7.0703862657332	6.99417036199163	6.90528090570302	7.24698655695874	6.50889967307659
